timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
3525828000,0.41000003,0.010999996,0.25500003
3525836000,0.41000003,0.010999996,0.25500003
3525840000,0.41000003,0.010999996,0.25500003
3525844000,0.41000003,0.010999996,0.25500003
3525848000,0.41000003,0.010999996,0.25500003
3525852000,0.41000003,0.010999996,0.25500003
3525856000,0.40500003,0.012999996,0.257
3525860000,0.40500003,0.012999996,0.257
3525868000,0.40500003,0.012999996,0.257
3525872000,0.40500003,0.012999996,0.257
3525876000,0.40500003,0.012999996,0.257
3525880000,0.40500003,0.012999996,0.25800002
3525884000,0.40500003,0.012999996,0.25800002
3525888000,0.40500003,0.012999996,0.25800002
3525892000,0.40500003,0.012999996,0.25800002
3525900000,0.40500003,0.012999996,0.25800002
3525904000,0.40500003,0.012999996,0.25800002
3525908000,0.409,0.013999996,0.25
3525912000,0.409,0.013999996,0.25
3525916000,0.409,0.013999996,0.25
3525924000,0.409,0.013999996,0.25
3525928000,0.409,0.013999996,0.25100002
3525932000,0.409,0.012999996,0.25100002
3525936000,0.409,0.012999996,0.25100002
3525940000,0.409,0.012999996,0.25100002
3525944000,0.409,0.012999996,0.25100002
3525948000,0.409,0.012999996,0.25100002
3525956000,0.40800002,0.012999996,0.25100002
3525960000,0.407,0.009999996,0.25300002
3525964000,0.407,0.009999996,0.25300002
3525968000,0.407,0.009999996,0.25300002
3525972000,0.407,0.009999996,0.25300002
3525980000,0.407,0.009999996,0.254
3525988000,0.407,0.009999996,0.254
3525992000,0.407,0.009999996,0.254
3525996000,0.407,0.009999996,0.254
3526004000,0.407,0.009999996,0.254
3526012000,0.40500003,0.008999996,0.25500003
3526016000,0.40500003,0.008999996,0.25500003
3526020000,0.40500003,0.008999996,0.25500003
3526024000,0.40500003,0.008999996,0.25500003
3526032000,0.40500003,0.008999996,0.25500003
3526040000,0.40500003,0.008999996,0.25500003
3526044000,0.40500003,0.008999996,0.25500003
3526052000,0.40500003,0.009999996,0.25500003
3526060000,0.40500003,0.009999996,0.25500003
3526064000,0.407,0.010999996,0.25300002
3526068000,0.407,0.010999996,0.25300002
3526072000,0.407,0.010999996,0.25300002
3526076000,0.407,0.010999996,0.25300002
3526080000,0.407,0.010999996,0.25300002
3526088000,0.407,0.010999996,0.25300002
3526096000,0.407,0.010999996,0.25300002
3526104000,0.407,0.010999996,0.25300002
3526108000,0.407,0.010999996,0.25300002
3526112000,0.407,0.010999996,0.25300002
3526116000,0.407,0.006999996,0.25300002
3526124000,0.407,0.007999996,0.25300002
3526128000,0.407,0.007999996,0.25300002
3526132000,0.407,0.007999996,0.252
3526136000,0.407,0.007999996,0.252
3526144000,0.407,0.007999996,0.252
3526152000,0.407,0.007999996,0.252
3526156000,0.407,0.007999996,0.252
3526160000,0.407,0.007999996,0.252
3526168000,0.407,0.013999996,0.25500003
3526172000,0.407,0.013999996,0.25500003
3526176000,0.407,0.013999996,0.25500003
3526180000,0.407,0.013999996,0.25500003
3526184000,0.407,0.013999996,0.25500003
3526192000,0.407,0.013999996,0.25500003
3526200000,0.407,0.013999996,0.25500003
3526204000,0.407,0.013999996,0.25500003
3526208000,0.407,0.013999996,0.25500003
3526212000,0.407,0.013999996,0.25500003
3526216000,0.407,0.013999996,0.25500003
3526224000,0.411,0.010999996,0.259
3526228000,0.411,0.010999996,0.259
3526232000,0.411,0.010999996,0.259
3526236000,0.411,0.010999996,0.259
3526240000,0.411,0.010999996,0.259
3526244000,0.411,0.010999996,0.259
3526252000,0.411,0.010999996,0.259
3526256000,0.411,0.010999996,0.25800002
3526264000,0.411,0.010999996,0.25800002
3526268000,0.411,0.010999996,0.25800002
3526272000,0.409,0.008999996,0.25300002
3526280000,0.409,0.008999996,0.25300002
3526284000,0.409,0.008999996,0.25300002
3526288000,0.409,0.008999996,0.25300002
3526292000,0.409,0.008999996,0.25300002
3526300000,0.409,0.008999996,0.25300002
3526304000,0.409,0.008999996,0.25300002
3526308000,0.409,0.008999996,0.25300002
3526316000,0.409,0.008999996,0.25300002
3526320000,0.409,0.008999996,0.25300002
3526324000,0.40600002,0.013999996,0.254
3526328000,0.40600002,0.013999996,0.254
3526332000,0.40600002,0.013999996,0.254
3526340000,0.40600002,0.013999996,0.254
3526344000,0.40600002,0.013999996,0.254
3526348000,0.40600002,0.013999996,0.254
3526356000,0.40600002,0.013999996,0.254
3526360000,0.40600002,0.013999996,0.254
3526364000,0.40600002,0.013999996,0.254
3526368000,0.40600002,0.013999996,0.254
3526372000,0.40600002,0.013999996,0.254
3526376000,0.41000003,0.009999996,0.256
3526384000,0.41000003,0.009999996,0.256
3526388000,0.41000003,0.009999996,0.256
3526392000,0.41000003,0.009999996,0.256
3526396000,0.41000003,0.009999996,0.256
3526400000,0.41000003,0.009999996,0.256
3526404000,0.41000003,0.009999996,0.256
3526412000,0.41000003,0.009999996,0.256
3526420000,0.41000003,0.009999996,0.256
3526424000,0.41000003,0.009999996,0.256
3526432000,0.409,0.009999996,0.257
3526436000,0.409,0.009999996,0.257
3526440000,0.409,0.009999996,0.257
3526444000,0.409,0.009999996,0.257
3526452000,0.409,0.009999996,0.257
3526456000,0.409,0.009999996,0.257
3526464000,0.409,0.009999996,0.257
3526468000,0.409,0.009999996,0.257
3526472000,0.409,0.009999996,0.257
3526480000,0.40800002,0.010999996,0.25500003
3526484000,0.40800002,0.010999996,0.25500003
3526488000,0.40800002,0.010999996,0.25500003
3526496000,0.40800002,0.010999996,0.25500003
3526500000,0.40800002,0.010999996,0.25500003
3526504000,0.40800002,0.010999996,0.25500003
3526512000,0.40800002,0.010999996,0.25500003
3526516000,0.40800002,0.010999996,0.25500003
3526524000,0.40800002,0.010999996,0.25500003
3526532000,0.40500003,0.010999996,0.25800002
3526536000,0.40500003,0.010999996,0.25800002
3526544000,0.40500003,0.010999996,0.25800002
3526548000,0.40500003,0.010999996,0.25800002
3526552000,0.40500003,0.010999996,0.25800002
3526560000,0.40500003,0.010999996,0.25800002
3526564000,0.40500003,0.010999996,0.25800002
3526568000,0.40500003,0.010999996,0.25800002
3526572000,0.40500003,0.010999996,0.25800002
3526580000,0.40500003,0.010999996,0.25800002
3526584000,0.407,0.009999996,0.256
3526588000,0.407,0.009999996,0.256
3526592000,0.407,0.009999996,0.256
3526596000,0.407,0.009999996,0.256
3526604000,0.407,0.009999996,0.256
3526608000,0.407,0.009999996,0.256
3526616000,0.407,0.009999996,0.256
3526620000,0.407,0.009999996,0.256
3526624000,0.407,0.009999996,0.256
3526632000,0.407,0.009999996,0.256
3526636000,0.40800002,0.009999996,0.254
3526640000,0.40800002,0.009999996,0.254
3526644000,0.40800002,0.009999996,0.254
3526652000,0.40800002,0.009999996,0.254
3526656000,0.40800002,0.009999996,0.254
3526660000,0.40800002,0.009999996,0.254
3526668000,0.40800002,0.009999996,0.254
3526672000,0.40800002,0.009999996,0.254
3526680000,0.40800002,0.009999996,0.254
3526684000,0.40800002,0.009999996,0.254
3526688000,0.407,0.011999995,0.25500003
3526692000,0.407,0.011999995,0.25500003
3526696000,0.407,0.011999995,0.25500003
3526700000,0.407,0.011999995,0.25500003
3526708000,0.407,0.011999995,0.25500003
3526716000,0.407,0.011999995,0.25500003
3526720000,0.407,0.011999995,0.25500003
3526724000,0.407,0.011999995,0.25500003
3526728000,0.407,0.011999995,0.25500003
3526732000,0.407,0.011999995,0.25500003
3526740000,0.41000003,0.009999996,0.25500003
3526744000,0.41000003,0.009999996,0.25500003
3526748000,0.41000003,0.009999996,0.25500003
3526752000,0.41000003,0.009999996,0.25500003
3526756000,0.41000003,0.009999996,0.25500003
3526764000,0.41000003,0.009999996,0.25500003
3526768000,0.41000003,0.009999996,0.25500003
3526772000,0.41000003,0.009999996,0.25500003
3526776000,0.41000003,0.009999996,0.25500003
3526784000,0.41000003,0.009999996,0.25500003
3526792000,0.407,0.007999996,0.25500003
3526800000,0.407,0.007999996,0.25500003
3526804000,0.407,0.007999996,0.25500003
3526808000,0.407,0.007999996,0.25500003
3526816000,0.407,0.007999996,0.25500003
3526820000,0.407,0.007999996,0.25500003
3526824000,0.407,0.007999996,0.25500003
3526828000,0.407,0.007999996,0.25500003
3526832000,0.407,0.007999996,0.25500003
3526836000,0.407,0.007999996,0.25500003
3526840000,0.407,0.007999996,0.25500003
