timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
3151276000,3151276000,-0.008852992,-0.020538839,-0.23557404,-0.0,0.0,0.0,0.0,-1.0
3151376000,3151376000,-0.011473562,-0.019460538,-0.2355744,-0.0,0.0,0.0,0.0,-1.0
3151476000,3151476000,-0.0108804535,-0.016169352,-0.23533456,-0.0,0.0,0.0,0.0,-1.0
3151576000,3151576000,-0.007743699,-0.020118995,-0.23452525,-0.0,0.0,0.0,0.0,-1.0
3151676000,3151676000,-0.010125124,-0.019980805,-0.23494653,-0.0,0.0,0.0,0.0,-1.0
3151776000,3151776000,-0.009912479,-0.018521164,-0.23508357,-0.0,0.0,0.0,0.0,-1.0
3151872000,3151872000,-0.00888005,-0.018365506,-0.2353587,-0.0,0.0,0.0,0.0,-1.0
3151976000,3151976000,-0.009370834,-0.02191677,-0.23431914,-0.0,0.0,0.0,0.0,-1.0
3152076000,3152076000,-0.011636652,-0.02159322,-0.23600875,-0.0,0.0,0.0,0.0,-1.0
3152172000,3152172000,-0.010228339,-0.019323617,-0.23563337,-0.0,0.0,0.0,0.0,-1.0
3152276000,3152276000,-0.0079283705,-0.019596294,-0.23480515,-0.0,0.0,0.0,0.0,-1.0
3152376000,3152376000,-0.0347856,-0.012930169,-0.00047658655,0.12002657,0.0,0.0,0.0,-1.0
3152472000,3152472000,-0.016078392,-0.0035927284,0.00015690163,0.14444192,0.0,0.0,0.0,-1.0
3152572000,3152572000,-0.014427271,-0.009173189,-6.359437e-05,0.21142194,0.0,0.0,0.0,-1.0
3152676000,3152676000,-0.01589995,-0.012826877,0.0004927763,0.29123336,0.0,0.0,0.0,-1.0
3152776000,3152776000,-0.01966874,-0.015920624,0.0006116901,0.35779345,0.0,0.0,0.0,-1.0
3152876000,3152876000,-0.019245831,-0.020363238,-0.0010045171,0.44094512,0.0,0.0,0.0,-1.0
3152976000,3152976000,-0.019822026,-0.021815225,0.001036418,0.5110299,0.0,0.0,0.0,-1.0
3153072000,3153072000,-0.015235651,-0.021400632,0.00025236732,0.5866236,0.0,0.0,0.0,-1.0
3153176000,3153176000,0.00408431,0.0015282864,-4.929485e-05,0.618475,0.0,0.0,0.0,-1.0
3153272000,3153272000,0.0037004296,0.0022560693,0.00031876535,0.60596746,0.0,0.0,0.0,-1.0
3153376000,3153376000,0.0035122866,-0.00040879752,0.00042833027,0.6125555,0.0,0.0,0.0,-1.0
3153472000,3153472000,0.0008523171,-0.0008191955,0.00026642013,0.6114921,0.0,0.0,0.0,-1.0
3153576000,3153576000,-0.0007770576,-0.00029512402,0.00022598615,0.61772,0.0,0.0,0.0,-1.0
3153676000,3153676000,0.0006840434,-0.001451985,0.0004959523,0.6212007,0.0,0.0,0.0,-1.0
3153776000,3153776000,0.0010675488,-0.0024905726,-0.0009848843,0.62007844,0.0,0.0,0.0,-1.0
