timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
1449000000,nan,nan,-1.0,0.0,0.0,nan,2.549,22,1,1,255,190,0,1
1449016000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,1,255,190,0,1
1468872000,47.3967696,8.5455203,19.79726,nan,0.0,nan,2.049,34,1,1,255,190,0,1
1743616000,0.0,0.0,217.0,4.0,5.0,0.0,0.0,176,1,0,255,190,1,1
1818856000,0.0,0.0,0.0,2.0,50.0,nan,0.049063932,0,1,1,1,1,0,0
