timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,arspd_check_level,load_factor_ratio,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status,aspd_check_failing,aspd_fault_declared,aspd_use_inhibit,aspd_fail_rtl
1449024000,2097199,2097167,2097199,0.0,0.0,17,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1450032000,2097199,2097167,2097199,0.0,0.0,17,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1451040000,2097199,2097167,2097199,0.0,0.0,17,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1452048000,2097199,2097167,2097199,0.0,0.0,17,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1453056000,2097199,2097167,2097199,0.0,0.0,17,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1454064000,2097199,2097167,2097199,0.0,0.0,17,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1454496000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1455504000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1456512000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1457520000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1458520000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1459528000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1460536000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1461544000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1462552000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1463560000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1464568000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1465576000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1466584000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1467592000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1468600000,2097199,2097167,2097199,0.0,0.0,4,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1468876000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1469884000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1470892000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1471900000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1472908000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1473916000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1474924000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1475932000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1476940000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1477948000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1478956000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1479964000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1480972000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1481980000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1482988000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1483996000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1485004000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1486012000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1487020000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1488028000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1489036000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1490044000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1491052000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1492060000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1493068000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1494076000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1495084000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1496092000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1497100000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1498108000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1499116000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1500124000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1501132000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1502140000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1503148000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1504156000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1505164000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1506172000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1507180000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1508188000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1509196000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1510204000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1511212000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1512220000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1513228000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1514236000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1515244000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1516252000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1517260000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1518268000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1519276000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1520284000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1521292000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1522300000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1523308000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1524316000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1525324000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1526332000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1527340000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1528348000,2097199,2097167,2097199,0.0,0.0,21,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
