timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
1449028000,47.39775155398087,8.545605039140208,0.048964042,-10.5769825,-0.0,-0.024261154,0.0007738269,-0.022560213,0.40589544,1.0860884,1.0272944,-0.054312102,2,0,1,0
1449228000,47.39775158198916,8.54560504747688,0.046328407,-10.559618,-0.0,-0.020391442,-0.00034574067,-0.020261295,0.4059759,1.0859741,1.0273187,-0.05673661,2,0,1,0
1449428000,47.39775161151672,8.545605058446204,0.042159606,-10.543786,-0.0,-0.016636671,-0.0038421324,-0.015278711,0.40625367,1.0858735,1.0269729,-0.060662903,2,0,1,0
1449628000,47.39775163418306,8.545605057637085,0.038263448,-10.527682,-0.0,-0.012923031,-0.003332074,-0.014600543,0.4065309,1.0857853,1.0269997,-0.062367342,2,0,1,0
1449828000,47.39775165173762,8.545605054990968,0.0339664,-10.511979,-0.0,-0.014463994,-0.0011736739,-0.014524807,0.4065959,1.0857081,1.027025,-0.06831969,2,0,1,0
1450028000,47.39775166544028,8.545605056784808,0.029329916,-10.496614,-0.0,-0.01058417,-0.0012591018,-0.015153002,0.4063461,1.085641,1.0270526,-0.07189524,2,0,1,0
1450228000,47.397751691408665,8.545605063870681,0.027304161,-10.478641,-0.0,-0.006842938,-0.00044949577,-0.017367546,0.40612468,1.0855832,1.0270808,-0.07195576,2,0,1,0
1450428000,47.397751721783294,8.545605052878386,0.025249977,-10.460693,-0.0,-0.004336676,-0.0015125998,-0.014475096,0.40622938,1.0855335,1.027109,-0.074336566,2,0,1,0
1450628000,47.39775174038541,8.545605045499707,0.023736104,-10.442207,-0.0,-0.0027309307,0.00043332265,-0.015037137,0.40640602,1.0854908,1.0271395,-0.075590484,2,0,1,0
1450828000,47.3977517596792,8.545605050768382,0.02310012,-10.422843,-0.0,0.00035847444,-0.0012438631,-0.018628756,0.40639436,1.0854543,1.0271682,-0.07580418,2,0,1,0
1451028000,47.39775177809423,8.545605058923512,0.04566817,-10.380274,-0.0,0.008589855,-0.0010494612,-0.28172538,0.40633178,1.0854237,1.0272008,-0.07979639,2,0,1,0
1451228000,47.397751808840475,8.545605064101117,0.12238525,-10.283557,-0.0,0.015095557,-0.0025897743,-0.5322057,0.40602565,1.0854114,1.0272316,-0.07979639,2,0,1,0
1451428000,47.39775183523254,8.54560506214078,0.2501074,-10.135834,-0.0,0.008522419,-0.002375206,-0.7875611,0.40585884,1.0854203,1.0272641,-0.07979639,2,0,1,0
1451628000,47.397751850557924,8.545605059587512,0.42332795,-9.932613,-0.0,0.006683956,-0.0038833811,-0.9043604,0.40566224,1.0849161,1.0269179,-0.07979639,2,0,1,0
1451828000,47.39775187875798,8.545605056368458,0.5831665,-9.752775,-0.0,0.0059983497,-0.004924936,-0.7833605,0.40589496,1.0844797,1.0269401,-0.07979639,2,0,1,0
1452028000,47.39775190763868,8.545605052073418,0.7276074,-9.588333,-0.0,0.00820872,-0.0044627036,-0.7045285,0.40575644,1.0840764,1.0273248,-0.07979639,2,0,1,0
1452228000,47.39775193498182,8.545605050519718,0.858265,-9.437675,-0.0,0.0034783564,-0.0044019087,-0.6371482,0.40589106,1.0837034,1.0269713,-0.07979639,2,0,1,0
1452428000,47.39775196844851,8.54560504235251,0.975383,-9.300557,-0.0,0.0024889847,-0.0027100628,-0.5788447,0.40569764,1.0833588,1.0269866,-0.07979639,2,0,1,0
1452628000,47.3977519886929,8.54560503563051,1.0817919,-9.174148,-0.0,-0.00066836254,-5.8105434e-05,-0.5296162,0.40584347,1.0830411,1.0269951,-0.07979639,2,0,1,0
1452828000,47.39775201013775,8.545605018679405,1.177465,-9.058474,-0.0,-0.000327509,-0.00093118654,-0.48849064,0.4058657,1.082749,1.0270069,-0.07979639,2,0,1,0
1453028000,47.397752027453095,8.545605005558699,1.2676531,-8.948285,-0.0,-0.00059025956,0.0007091139,-0.4480835,0.40610847,1.0824813,1.027018,-0.07979639,2,0,1,0
1453228000,47.397752028102374,8.54560499863437,1.3531712,-8.842767,-0.0,-0.0047608903,0.003144955,-0.4109961,0.4060443,1.0822369,1.0270343,-0.07979639,2,0,1,0
1453428000,47.39775202005176,8.54560499869792,1.429798,-8.74614,-0.0,-0.009609294,0.004808039,-0.38134122,0.40593112,1.0820141,1.0270497,0.0,2,0,0,0
1453628000,47.39775201279127,8.54560500063628,1.5002726,-8.655664,-0.0,-0.009898551,0.005782775,-0.34897166,0.4058088,1.0818107,1.027074,0.0,2,0,0,0
1453828000,47.39775200634046,8.54560500197102,1.5669763,-8.56896,-0.0,-0.010168439,0.0055841426,-0.32388622,0.40595222,1.0816265,1.0271004,0.0,2,0,0,0
1454028000,47.3977520016709,8.54560500431978,1.6271858,-8.48875,-0.0,-0.0055979867,0.0067369314,-0.29910964,0.4164261,1.0814806,1.027129,0.0,2,0,0,0
1454228000,47.39775199668776,8.545604997025638,1.6824343,-8.413502,-0.0,-0.009671585,0.004997551,-0.2806197,0.4105522,1.0812347,1.0267918,0.0,2,0,0,0
1454428000,47.39775198199028,8.545604972709121,1.7336197,-8.342316,-0.0,-0.008838321,0.0024740861,-0.26099792,0.40600783,1.0808991,1.0268219,0.0,2,0,0,0
1454628000,47.39775197502288,8.545604946656772,1.783235,-8.2727,-0.0,-0.007989091,0.0059208833,-0.24477533,0.40355262,1.0804969,1.02685,0.0,2,0,0,0
1454828000,47.3977519610603,8.54560492797419,1.8300995,-8.205835,-0.0,-0.0063348976,0.0074473806,-0.22720128,0.40285632,1.0800533,1.0268803,0.0,2,0,0,0
1455028000,47.39775195227211,8.545604908031509,1.8729273,-8.143006,-0.0,-0.007664748,0.0066540074,-0.21285602,0.40290833,1.0795935,1.0269109,0.0,2,0,0,0
1455228000,47.39775193993332,8.545604885532788,1.913427,-8.082506,-0.0,-0.00913617,0.008226529,-0.19752802,0.40297157,1.0791425,1.0269418,0.0,2,0,0,0
1455428000,47.39775192706574,8.54560487894739,1.9501342,-8.025799,-0.0,-0.0087315105,0.011365781,-0.18725717,0.40327087,1.0787228,1.0269749,0.0,2,0,0,0
1455628000,47.39775191364792,8.545604882932404,1.9828445,-7.9730883,-0.0,-0.010060504,0.011415608,-0.1772494,0.4036813,1.0783546,1.0270063,0.0,2,0,0,0
1455828000,47.39775189430085,8.54560486633627,2.0156267,-7.9203053,-0.0,-0.008983761,0.008186438,-0.16784436,0.4042336,1.0780536,1.027042,0.0,2,0,0,0
1456028000,47.39775187966838,8.545604851348868,2.0458586,-7.8700733,-0.0,-0.008347358,0.008507281,-0.15955733,0.40432572,1.077831,1.0270759,0.0,2,0,0,0
1456228000,47.39775186748438,8.545604841539074,2.0725412,-7.82339,-0.0,-0.007606203,0.011766282,-0.1507092,0.40412492,1.0776935,1.0271119,0.0,2,0,0,0
1456428000,47.39775186094586,8.54560483766255,2.0988557,-7.7970753,-0.0,-0.0070525883,0.011363361,-0.14299163,0.40435854,1.086319,1.0270827,0.0,2,0,0,0
1456628000,47.3977518506266,8.5456048327629,2.1259785,-7.739953,-0.0,-0.00880812,0.010121359,-0.13574754,0.40431106,1.0860038,1.02711,0.0,2,0,0,0
1456828000,47.39775184441124,8.545604816378992,2.151869,-7.694062,-0.0,-0.005117758,0.012671934,-0.12744373,0.4046888,1.0857986,1.0271391,0.0,2,0,0,0
1457028000,47.39775184785623,8.545604798509292,2.175866,-7.6500645,-0.0,-0.00537493,0.015108774,-0.11859987,0.4047333,1.0856906,1.027166,0.0,2,0,0,0
1457228000,47.39775184897407,8.545604781330718,2.2004669,-7.605463,-0.0,-0.006598558,0.013198201,-0.107450046,0.40473905,1.0856658,1.0271966,0.0,2,0,0,0
1457428000,47.3977518559522,8.545604749329456,2.2248883,-7.5610414,-0.0,-0.008052556,0.013775107,-0.095932886,0.404751,1.0857095,1.027225,0.0,2,0,0,0
1457628000,47.39775185478056,8.545604723207221,2.2482946,-7.5176344,-0.0,-0.013869343,0.015278596,-0.085611574,0.40455228,1.0858068,1.027255,0.0,2,0,0,0
1457828000,47.39775184543053,8.54560470632818,2.2695396,-7.476389,-0.0,-0.009829013,0.012649175,-0.07558508,0.4045546,1.0855337,1.0271357,0.0,2,0,0,0
1458028000,47.39775185347611,8.545604687549186,2.2914088,-7.43452,-0.0,-0.009085605,0.014266676,-0.065519474,0.40466496,1.0856938,1.027173,0.0,2,0,0,0
1458228000,47.397751879596214,8.545604682791877,2.3109689,-7.394959,-0.0,-0.0075610606,0.016526276,-0.056931607,0.4043863,1.0859137,1.0272214,0.0,2,0,0,0
1458428000,47.39775190051722,8.545604683751653,2.3280287,-7.3578987,-0.0,-0.010407175,0.016497642,-0.047665022,0.4044904,1.0861378,1.0272659,0.0,2,0,0,0
1458628000,47.397751906887414,8.545604689083678,2.344097,-7.32183,-0.0,-0.012633498,0.017749373,-0.04272957,0.4043989,1.0863576,1.0269425,0.0,2,0,0,0
1458828000,47.39775192227243,8.545604700069436,2.362604,-7.2833223,-0.0,-0.01126879,0.018035274,-0.035296008,0.40439856,1.0865669,1.0269842,0.0,2,0,0,0
1459028000,47.397751947373116,8.545604708831949,2.380039,-7.245887,-0.0,-0.01321018,0.016919103,-0.027022948,0.40440184,1.08676,1.0270262,0.0,2,0,0,0
1459228000,47.39775196168063,8.545604736062243,2.3969197,-7.209006,-0.0,-0.018520454,0.017096713,-0.015771689,0.4044578,1.0869331,1.0270646,0.0,2,0,0,0
1459428000,47.39775196986874,8.545604772912869,2.4138772,-7.1720476,-0.0,-0.01668417,0.017896853,-0.0074707945,0.40445068,1.0870833,1.0271034,0.0,2,0,0,0
1459628000,47.397751976679764,8.545604804876714,2.4289343,-7.1369905,-0.0,-0.017381938,0.014492168,-0.00026656964,0.40414363,1.0872091,1.0271429,0.0,2,0,0,0
1459828000,47.39775197843903,8.545604823739648,2.4413533,-7.104571,-0.0,-0.017067729,0.012918658,0.005371736,0.40430915,1.0873097,1.027179,0.0,2,0,0,0
1460028000,47.39775197593668,8.545604850700895,2.4510055,-7.0749183,-0.0,-0.019774012,0.01411949,0.012046585,0.40433657,1.0873854,1.027216,0.0,2,0,0,0
1460228000,47.397751967661605,8.545604865070818,2.4605403,-7.045383,-0.0,-0.02045609,0.010574776,0.013781524,0.404291,1.0874367,1.0272516,0.0,2,0,0,0
1460428000,47.39775196215288,8.54560487738993,2.4714508,-7.014472,-0.0,-0.023331491,0.010780015,0.016417312,0.40460104,1.0874647,1.027288,0.0,2,0,0,0
1460628000,47.397751954100386,8.545604883604522,2.4818087,-6.9841137,-0.0,-0.024092576,0.00972998,0.023140736,0.4042992,1.0874707,1.0273215,0.0,2,0,0,0
1460828000,47.39775195078795,8.545604893357103,2.4897008,-6.956221,-0.0,-0.022366317,0.009767221,0.026775977,0.40484577,1.0874561,1.0273558,0.0,2,0,0,0
1461028000,47.39775195891508,8.54560490863216,2.497709,-6.928212,-0.0,-0.024626378,0.0097119175,0.029990671,0.4047658,1.0874227,1.0270193,0.0,2,0,0,0
1461228000,47.39775197465784,8.545604938539851,2.5037856,-6.9021354,-0.0,-0.024151146,0.008327217,0.031963162,0.40474322,1.0873727,1.0270511,0.0,2,0,0,0
1461428000,47.39775200756102,8.545604961540434,2.51012,-6.8758006,-0.0,-0.02610582,0.007406474,0.033100117,0.40458617,1.0873079,1.027084,0.0,2,0,0,0
