timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
1859220000,12.150001,12.149966,-1.0,-1.0,0.0,0.0,0.999979,1.0000029,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1859712000,12.136471,12.147485,-1.0,-1.0,0.0,0.0,0.9984751,1.0002072,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1860216000,12.12261,12.1410885,-1.0,-1.0,0.0,0.0,0.99459887,1.0007341,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1860720000,12.10875,12.132121,-1.0,-1.0,0.0,0.0,0.9891634,1.0014738,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1861212000,12.095221,12.121737,-1.0,-1.0,0.0,0.0,0.9828701,1.0023317,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1861716000,12.08136,12.109999,-1.0,-1.0,0.0,0.0,0.97575665,1.0033032,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1862220000,12.0675,12.097532,-1.0,-1.0,0.0,0.0,0.96820116,1.0043371,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1862712000,12.05397,12.084895,-1.0,-1.0,0.0,0.0,0.9605422,1.0053873,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1863216000,12.04011,12.071639,-1.0,-1.0,0.0,0.0,0.952508,1.0064914,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1863720000,12.02625,12.058176,-1.0,-1.0,0.0,0.0,0.9443488,1.0076151,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1864212000,12.01272,12.044903,-1.0,-1.0,0.0,0.0,0.9363041,1.0087255,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1864716000,11.99886,12.031216,-1.0,-1.0,0.0,0.0,0.92800903,1.0098732,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1865220000,11.985001,12.017468,-1.0,-1.0,0.0,0.0,0.91967726,1.0110283,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1865712000,11.971471,12.004011,-1.0,-1.0,0.0,0.0,0.91152143,1.0121617,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1866216000,11.95761,11.9902,-1.0,-1.0,0.0,0.0,0.9031515,1.0133276,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1866720000,11.94375,11.976371,-1.0,-1.0,0.0,0.0,0.89476967,1.0144976,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1867212000,11.930221,11.962861,-1.0,-1.0,0.0,0.0,0.8865819,1.0156435,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1867716000,11.916361,11.949015,-1.0,-1.0,0.0,0.0,0.87819004,1.0168204,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1868220000,11.9025,11.935164,-1.0,-1.0,0.0,0.0,0.8697963,1.0180002,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1868712000,11.88897,11.921639,-1.0,-1.0,0.0,0.0,0.86159945,1.0191551,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1869216000,11.875111,11.9077835,-1.0,-1.0,0.0,0.0,0.85320187,1.020341,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1869720000,11.86125,11.893927,-1.0,-1.0,0.0,0.0,0.8448038,1.0215298,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1870212000,11.847721,11.880398,-1.0,-1.0,0.0,0.0,0.8366046,1.022693,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1870716000,11.83386,11.866539,-1.0,-1.0,0.0,0.0,0.8282051,1.0238875,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1871220000,11.82,11.85268,-1.0,-1.0,0.0,0.0,0.8198056,1.0250847,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1871712000,11.806471,11.839149,-1.0,-1.0,0.0,0.0,0.81160545,1.0262562,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1872216000,11.79261,11.82529,-1.0,-1.0,0.0,0.0,0.8032055,1.027459,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1872720000,11.77875,11.81143,-1.0,-1.0,0.0,0.0,0.7948055,1.0286647,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1873212000,11.765221,11.797899,-1.0,-1.0,0.0,0.0,0.78660536,1.0298444,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1873716000,11.751361,11.78404,-1.0,-1.0,0.0,0.0,0.77820635,1.0310556,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1874220000,11.7375,11.77018,-1.0,-1.0,0.0,0.0,0.76980543,1.0322697,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1874712000,11.72397,11.756649,-1.0,-1.0,0.0,0.0,0.76160526,1.0334578,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1875216000,11.710111,11.74279,-1.0,-1.0,0.0,0.0,0.7532058,1.0346775,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1875720000,11.69625,11.7289295,-1.0,-1.0,0.0,0.0,0.74480534,1.0359002,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1876212000,11.68272,11.715399,-1.0,-1.0,0.0,0.0,0.73660517,1.0370966,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1876716000,11.66886,11.70154,-1.0,-1.0,0.0,0.0,0.7282057,1.038325,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1877208000,11.655331,11.688009,-1.0,-1.0,0.0,0.0,0.72000504,1.0395269,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1877712000,11.64147,11.6741495,-1.0,-1.0,0.0,0.0,0.71160555,1.0407611,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1878216000,11.627611,11.660291,-1.0,-1.0,0.0,0.0,0.70320606,1.041998,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1878708000,11.61408,11.646761,-1.0,-1.0,0.0,0.0,0.6950064,1.0432086,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1879212000,11.600221,11.6329,-1.0,-1.0,0.0,0.0,0.68660593,1.0444516,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
1879716000,11.586361,11.6190405,-1.0,-1.0,0.0,0.0,0.67820597,1.0456975,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
