timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
1859216000,0.008777729,0.052394696,-0.008555874,0.005839497,0.05674945,-0.07077026,0.0041113943,0.0008431226,-0.0005257726,-0.0018385053,0.0,0.0,0.0,0.0,0.0001874119,0.26586747,0.26586756,0.5734241,1.0934935,1.0934936,4.055132,0.002505064,0.0025062494,0.002502901,0.09013909,0.0,0.0,0.0,0.0,0.48386765,0.0001414415,0.0003943802,0.0010763304,0.0,0.0,0.0,0.0,0.0,0.0
1859416000,0.00843201,0.059708208,-0.006368339,0.017271578,0.05624956,-0.04397583,0.0041113943,0.0008431226,-0.0005257726,0.01244849,0.0,0.0,0.0,0.0,0.0001874119,0.2658669,0.26586697,0.5734347,1.0934563,1.0934564,4.055213,0.002505064,0.0025062494,0.002502901,0.09013911,0.0,0.0,0.0,0.0,0.48386765,0.00016876374,0.0013304945,0.004278903,0.0,0.0,0.0,0.0,0.0,0.0
1859616000,-0.0060916566,0.043197725,0.0017100945,0.016772673,0.058351845,0.01663208,0.0041113943,0.0008431226,-0.0005257726,0.0061641037,0.0,0.0,0.0,0.0,0.0001874119,0.26667252,0.26667258,0.5735749,1.0989907,1.0989908,4.055918,0.002505064,0.0025062494,0.002502901,0.09013913,0.0,0.0,0.0,0.0,0.48386765,0.00022963953,0.0012666384,0.0028876546,0.0,0.0,0.0,0.0,0.0,0.0
1859816000,-0.004160789,0.034687586,-0.01832747,0.004910305,0.05581534,0.004333496,0.0041113943,0.0008431226,-0.0005257726,0.0067320764,0.0,0.0,0.0,0.0,0.0001874119,0.2665405,0.2665406,0.57357424,1.0983564,1.0983566,4.0559793,0.002505064,0.0025062494,0.002502901,0.09013915,0.0,0.0,0.0,0.0,0.48386765,0.00026095205,0.0011218525,0.002787151,0.0,0.0,0.0,0.0,0.0,0.0
1860016000,0.0052892375,0.031689093,0.003154064,0.004138559,0.053478613,-0.07418823,0.0041113943,0.0008431226,-0.0005257726,0.0065170527,0.0,0.0,0.0,0.0,0.0018432438,0.26642632,0.2664264,0.5735735,1.097785,1.0977852,4.056038,0.002505064,0.0025062494,0.002502901,0.09013916,0.0,0.0,0.0,0.0,0.33825,0.00017807909,0.0006789672,0.002075336,0.0,0.0,0.0,0.0,0.0,0.0
1860216000,0.002268117,0.027006103,0.013513546,0.0017980486,0.050936952,0.014953613,0.0041113943,0.0008431226,-0.0005257726,-0.013053566,0.0,0.0,0.0,0.0,0.0018432438,0.26632902,0.2663291,0.57348245,1.0972708,1.097271,4.0557885,0.002505064,0.0025062494,0.002502901,0.0901391,0.0,0.0,0.0,0.0,0.33825,0.00013334284,0.0014864382,0.0038863488,0.0,0.0,0.0,0.0,0.0,0.0
1860416000,-0.0106046535,0.020674506,-0.0017121732,-0.00047926605,0.0479929,0.02709961,0.0041113943,0.0008431226,-0.0005257726,0.009116203,0.0,0.0,0.0,0.0,0.0018432438,0.26624364,0.2662437,0.57348275,1.0968075,1.0968076,4.055848,0.002505064,0.0025062494,0.002502901,0.09013912,0.0,0.0,0.0,0.0,0.33825,0.0001273463,0.001410574,0.0029013702,0.0,0.0,0.0,0.0,0.0,0.0
1860616000,-0.029020831,0.015743656,-0.0014216155,-0.0010606498,0.045028254,0.06271362,0.0041113943,0.0008431226,-0.0005257726,0.0029546618,0.0,0.0,0.0,0.0,0.0018432438,0.2661733,0.26617333,0.57348335,1.0963913,1.0963914,4.055107,0.002505064,0.0025062494,0.002502901,0.090139076,0.0,0.0,0.0,0.0,0.33825,0.00015347627,0.003328756,0.00739104,0.0,0.0,0.0,0.0,0.0,0.0
1860816000,-0.010245589,0.030504294,-0.01987664,0.00042419136,0.04183258,-0.025024414,0.0041113943,0.0008431226,-0.0005257726,0.016070962,0.0,0.0,0.0,0.0,0.0018432438,0.26611343,0.2661134,0.5734851,1.0960176,1.0960177,4.0551662,0.002505064,0.0025062494,0.002502901,0.0901391,0.0,0.0,0.0,0.0,0.33825,0.00032033652,0.0023561446,0.00554891,0.0,0.0,0.0,0.0,0.0,0.0
1861016000,0.020718884,0.008803373,0.001366362,-0.0005621165,0.036677077,-0.030181885,0.0041113943,0.0008431226,-0.0005257726,-0.002893418,0.0,0.0,0.0,0.0,0.0018432438,0.26606464,0.2660646,0.57348704,1.0956829,1.095683,4.0552244,0.002505064,0.0025062494,0.002502901,0.09013911,0.0,0.0,0.0,0.0,0.33825,0.00020206333,0.0015983192,0.003188361,0.0,0.0,0.0,0.0,0.0,0.0
