timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
1859196000,nan,nan,-1.0,0.0,0.0,nan,30.315235,22,1,1,255,190,0,1
1859208000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,1,255,190,0,1
1892532000,47.3986842,8.5454458,38.363148,nan,0.0,nan,30.258,34,1,1,255,190,0,1
2420212000,0.0,0.0,217.0,4.0,5.0,0.0,0.0,176,1,0,255,190,1,1
2474264000,0.0,0.0,0.0,2.0,50.0,nan,0.0111812055,0,1,1,1,1,0,0
