timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
1860232000,0.1233068,0.1240321,0.41549903,0.0,0.9755486,0.04741475,0.07321248,0.20173416,0.0,0.0,-0.121854186,1,0,0,0,0,0
1860328000,-0.018735407,0.006295555,0.4159013,0.0,0.9784022,-0.009815552,0.0011458489,0.20647392,0.0,0.0,-0.120023444,1,0,0,0,0,0
1860420000,-0.015837014,-0.007841179,0.4159013,0.0,0.9784243,-0.0069383727,-0.005470781,0.20641671,0.0,0.0,-0.15457146,1,0,0,0,0,0
1860532000,-0.008012583,-0.009800109,0.4159013,0.0,0.9784405,-0.002908293,-0.005621537,0.20643178,0.0,0.0,-0.23577219,1,0,0,0,0,0
1860624000,-0.0054287845,-0.010368963,0.4159013,0.0,0.9784422,-0.0015855208,-0.005633137,0.20643784,0.0,0.0,-0.3037727,1,0,0,0,0,0
1860720000,-0.0041349367,-0.007976109,0.4159013,0.0,0.9784479,-0.0011995591,-0.004328953,0.20644498,0.0,0.0,-0.37439075,1,0,0,0,0,0
1860832000,-0.0015361555,-0.0058479724,0.4159013,0.0,0.9784521,-0.00014785613,-0.0030195597,0.20645203,0.0,0.0,-0.45755634,1,0,0,0,0,0
1860924000,0.00083150377,-0.0072204135,0.4159013,0.0,0.9784493,0.0011521364,-0.003446587,0.20645523,0.0,0.0,-0.5278141,1,0,0,0,0,0
1861036000,0.0007771017,-0.0061505865,0.4159013,0.0,0.97845113,0.0010150871,-0.0029288165,0.2064553,0.0,0.0,-0.60994565,1,0,0,0,0,0
1861128000,0.0012299808,-0.0061224974,0.4159013,0.0,0.97845095,0.0012337475,-0.0028683248,0.20645599,0.0,0.0,-0.60813826,1,0,0,0,0,0
1861224000,0.0036563238,-5.8055543e-06,0.4159013,0.0,0.9784544,0.0017893743,0.000374593,0.20645478,0.0,0.0,-0.6085773,1,0,0,0,0,0
1861336000,0.0037812265,0.0044932556,0.4159013,0.0,0.97845274,0.0013860493,0.0025885461,0.2064501,0.0,0.0,-0.61724204,1,0,0,0,0,0
1861428000,0.0032878204,0.0052385707,0.4159013,0.0,0.9784523,0.0010677242,0.0029022417,0.20644994,0.0,0.0,-0.6142186,1,0,0,0,0,0
1861520000,0.0036384373,0.0038453445,0.4159013,0.0,0.9784534,0.0013830764,0.0022568319,0.20645098,0.0,0.0,-0.61180013,1,0,0,0,0,0
1861632000,0.0047425833,0.005147952,0.4159013,0.0,0.9784514,0.0017887863,0.0030080755,0.20644791,0.0,0.0,-0.614482,1,0,0,0,0,0
1861728000,0.0036758492,0.005629278,0.4159013,0.0,0.97845167,0.0012172252,0.003133439,0.20644891,0.0,0.0,-0.6216467,1,0,0,0,0,0
1861820000,0.0044453507,0.0058092703,0.4159013,0.0,0.9784509,0.0015751047,0.0033009269,0.20644745,0.0,0.0,-0.6214681,1,0,0,0,0,0
1861932000,0.0040274775,0.0043249615,0.4159013,0.0,0.9784527,0.0015238948,0.0025316318,0.20644996,0.0,0.0,-0.62346065,1,0,0,0,0,0
1862024000,0.004235142,0.0035865817,0.4159013,0.0,0.97845304,0.001701712,0.0021918337,0.20645063,0.0,0.0,-0.62154454,1,0,0,0,0,0
1862120000,0.004587002,0.0027751483,0.4159013,0.0,0.9784532,0.001957615,0.0018311805,0.20645128,0.0,0.0,-0.6303169,1,0,0,0,0,0
1862232000,0.003478641,0.003000477,0.4159013,0.0,0.97845405,0.0013921143,0.0018270056,0.20645203,0.0,0.0,-0.63209236,1,0,0,0,0,0
1862324000,0.0035574513,0.005989333,0.4159013,0.0,0.97845125,0.0011221337,0.003297366,0.20644867,0.0,0.0,-0.6315108,1,0,0,0,0,0
1862436000,0.0036913708,0.0050182403,0.4159013,0.0,0.9784523,0.0012878961,0.0028361068,0.2064496,0.0,0.0,-0.6338301,1,0,0,0,0,0
1862528000,0.002530419,0.0052231215,0.4159013,0.0,0.9784526,0.0006987783,0.0028165006,0.20645103,0.0,0.0,-0.63311964,1,0,0,0,0,0
1862624000,0.0025230695,0.0043260343,0.4159013,0.0,0.9784536,0.00078778784,0.0023768635,0.20645185,0.0,0.0,-0.6410067,1,0,0,0,0,0
1862736000,0.0033871208,0.006152975,0.4159013,0.0,0.9784511,0.001021911,0.0033598412,0.20644878,0.0,0.0,-0.6420411,1,0,0,0,0,0
1862828000,0.0035204077,0.005597935,0.4159013,0.0,0.9784517,0.0011444148,0.0031020602,0.20644921,0.0,0.0,-0.64188856,1,0,0,0,0,0
1862920000,0.0034428223,0.0056437463,0.4159013,0.0,0.9784517,0.001101729,0.0031164638,0.20644926,0.0,0.0,-0.60474145,1,0,0,0,0,0
1863032000,0.0046714223,0.007451653,0.4159013,0.0,0.97844845,0.0015161608,0.0041277553,0.20644465,0.0,0.0,-0.53391635,1,0,0,0,0,0
1863128000,0.004454581,0.0082346415,0.4159013,0.0,0.97844726,0.0013292478,0.0044884267,0.20644389,0.0,0.0,-0.5719209,1,0,0,0,0,0
1863220000,0.0044023157,0.0070356163,0.4159013,0.0,0.9784492,0.0014274549,0.0038964425,0.20644581,0.0,0.0,-0.57054114,1,0,0,0,0,0
1863332000,0.0043479004,0.008995349,0.4159013,0.0,0.9784459,0.0011985289,0.00484957,0.20644298,0.0,0.0,-0.56693965,1,0,0,0,0,0
1863424000,0.0039065685,0.0077688806,0.4159013,0.0,0.97844845,0.001109228,0.0042039994,0.20644578,0.0,0.0,-0.5685701,1,0,0,0,0,0
1863520000,0.002409087,0.009609449,0.4159013,0.0,0.9784453,0.00018662357,0.004949871,0.20644695,0.0,0.0,-0.57479674,1,0,0,0,0,0
1863632000,0.00401824,0.008198882,0.4159013,0.0,0.97844756,0.0011194712,0.0044258926,0.2064449,0.0,0.0,-0.5758682,1,0,0,0,0,0
1863724000,0.0054990537,0.008309497,0.4159013,0.0,0.97844625,0.0018325013,0.00463286,0.2064414,0.0,0.0,-0.57242024,1,0,0,0,0,0
1863836000,0.0033198334,0.006399064,0.4159013,0.0,0.97845083,0.00096358865,0.003473288,0.20644861,0.0,0.0,-0.5753682,1,0,0,0,0,0
1863928000,0.0027653016,0.0080890935,0.4159013,0.0,0.9784483,0.00051783706,0.0042428495,0.20644778,0.0,0.0,-0.5718217,1,0,0,0,0,0
1864024000,0.003154441,0.006714095,0.4159013,0.0,0.9784504,0.00085015415,0.003610336,0.20644855,0.0,0.0,-0.58059496,1,0,0,0,0,0
1864136000,0.0026034212,0.007747524,0.4159013,0.0,0.9784489,0.00047390134,0.004059036,0.20644848,0.0,0.0,-0.58166295,1,0,0,0,0,0
1864228000,0.0020059492,0.007247442,0.4159013,0.0,0.9784499,0.00023322625,0.00375271,0.20645012,0.0,0.0,-0.5783805,1,0,0,0,0,0
1864320000,0.0016678497,0.006967843,0.4159013,0.0,0.9784504,9.668202e-05,0.0035810228,0.20645097,0.0,0.0,-0.57683223,1,0,0,0,0,0
1864432000,0.0030142698,0.0074525443,0.4159013,0.0,0.97844934,0.00070534914,0.0039571347,0.20644796,0.0,0.0,-0.57737195,1,0,0,0,0,0
1864528000,0.0039052805,0.005939537,0.4159013,0.0,0.97845113,0.0012974411,0.0033089083,0.20644815,0.0,0.0,-0.58256817,1,0,0,0,0,0
1864620000,0.003366094,0.005073983,0.4159013,0.0,0.9784524,0.0011230079,0.002829801,0.20645002,0.0,0.0,-0.58003265,1,0,0,0,0,0
1864732000,0.0017187458,0.005359465,0.4159013,0.0,0.9784527,0.00028761185,0.0027994178,0.20645204,0.0,0.0,-0.58055305,1,0,0,0,0,0
1864824000,0.0018426384,0.0071367146,0.4159013,0.0,0.9784501,0.00016476066,0.0036816816,0.20645052,0.0,0.0,-0.5767805,1,0,0,0,0,0
1864920000,0.0017734113,0.0072284355,0.4159013,0.0,0.97844994,0.00012142487,0.0037194078,0.20645058,0.0,0.0,-0.58400905,1,0,0,0,0,0
1865032000,0.0016292221,0.0070595667,0.4159013,0.0,0.97845024,6.831595e-05,0.0036219093,0.20645095,0.0,0.0,-0.5836816,1,0,0,0,0,0
1865124000,0.002882489,0.006645656,0.4159013,0.0,0.97845066,0.0007241731,0.0035487826,0.20644909,0.0,0.0,-0.5833405,1,0,0,0,0,0
1865236000,0.0024656137,0.008303866,0.4159013,0.0,0.978448,0.0003490518,0.0043169865,0.20644821,0.0,0.0,-0.5820029,1,0,0,0,0,0
1865328000,0.0019335386,0.00872309,0.4159013,0.0,0.9784472,4.5472156e-05,0.0044671576,0.20644896,0.0,0.0,-0.5795351,1,0,0,0,0,0
1865420000,0.003170301,0.008855059,0.4159013,0.0,0.9784467,0.0006369022,0.004659382,0.20644598,0.0,0.0,-0.5830369,1,0,0,0,0,0
1865532000,0.003613962,0.0097743925,0.4159013,0.0,0.97844464,0.0007590485,0.0051549356,0.20644371,0.0,0.0,-0.5788634,1,0,0,0,0,0
1865628000,0.0030493892,0.009509963,0.4159013,0.0,0.97844535,0.0005101439,0.0049672956,0.20644547,0.0,0.0,-0.58271116,1,0,0,0,0,0
1865720000,0.0030714078,0.00967866,0.4159013,0.0,0.97844505,0.00050350104,0.005052098,0.2064452,0.0,0.0,-0.57989025,1,0,0,0,0,0
1865832000,0.0036067343,0.010153342,0.4159013,0.0,0.97844374,0.00071639335,0.005339579,0.20644319,0.0,0.0,-0.58172625,1,0,0,0,0,0
1865924000,0.0032650072,0.009788624,0.4159013,0.0,0.9784447,0.00058686285,0.005125878,0.20644458,0.0,0.0,-0.57649094,1,0,0,0,0,0
1866020000,0.0028582301,0.010581042,0.4159013,0.0,0.97844297,0.0003060571,0.0054715564,0.20644468,0.0,0.0,-0.5824132,1,0,0,0,0,0
1866128000,0.0034442798,0.011291006,0.4159013,0.0,0.978441,0.0005194752,0.0058793775,0.20644204,0.0,0.0,-0.57986957,1,0,0,0,0,0
1866220000,0.0029308107,0.010954077,0.4159013,0.0,0.978442,0.0003030568,0.005661545,0.20644398,0.0,0.0,-0.5755681,1,0,0,0,0,0
1866332000,0.0040868246,0.010311596,0.4159013,0.0,0.9784432,0.00093492726,0.0054665566,0.20644166,0.0,0.0,-0.5768011,1,0,0,0,0,0
